epoch,batch,train_loss,train_accuracy,train_precision,train_recall,train_f1-score
1,33,2.1410584,0.4375,0.3416666666666667,0.36666666666666664,0.32999999999999996
1,34,1.643633,0.59375,0.4766666666666666,0.5066666666666666,0.4759999999999999
1,35,3.0394,0.34375,0.27941176470588236,0.25,0.2549019607843137
1,36,2.1879287,0.4375,0.35353535353535354,0.3131313131313131,0.3181818181818182
1,37,1.9212085,0.53125,0.44642857142857145,0.4047619047619047,0.419047619047619
1,38,1.875429,0.46875,0.39999999999999997,0.3630952380952381,0.36071428571428577
1,39,2.9699562,0.28125,0.19791666666666666,0.22916666666666666,0.19791666666666666
1,40,2.2517521,0.40625,0.35714285714285715,0.29464285714285715,0.29999999999999993
1,41,1.8949555,0.5,0.4080459770114942,0.3850574712643678,0.3758620689655172
1,42,2.0558271,0.5,0.3828125,0.421875,0.39479166666666665
1,43,2.3060865,0.53125,0.4022988505747126,0.3879310344827586,0.3789819376026272
1,44,2.2571049,0.375,0.29310344827586204,0.2586206896551724,0.2574712643678161
1,45,2.0030136,0.5,0.35,0.32888888888888884,0.31555555555555553
1,46,2.7652652,0.46875,0.39705882352941174,0.3627450980392157,0.36764705882352944
1,47,1.4736694,0.59375,0.375,0.40104166666666663,0.3770833333333333
1,48,2.3790057,0.375,0.3235294117647059,0.2892156862745098,0.29411764705882354
1,49,1.6200211,0.53125,0.4252873563218391,0.43103448275862066,0.4183908045977011
1,50,1.9749839,0.53125,0.5,0.4080459770114942,0.4310344827586206
1,51,2.6044922,0.375,0.3125,0.24226190476190476,0.2470238095238095
1,52,2.2992907,0.40625,0.3125,0.3125,0.296875
1,53,2.4399436,0.375,0.2849462365591398,0.2043010752688172,0.21935483870967742
1,54,2.550854,0.40625,0.3777777777777777,0.3277777777777777,0.3355555555555555
1,55,2.1533039,0.4375,0.24537037037037035,0.3055555555555556,0.2638888888888889
1,56,2.0954764,0.4375,0.375,0.3333333333333333,0.3392857142857143
1,57,1.916702,0.59375,0.5517241379310345,0.4597701149425287,0.48275862068965514
1,58,1.8714741,0.34375,0.24019607843137258,0.24509803921568624,0.22549019607843138
1,59,1.4061898,0.625,0.46236559139784944,0.4301075268817204,0.4301075268817204
1,60,2.5265105,0.4375,0.3125,0.3125,0.3020833333333333
1,61,1.9582313,0.46875,0.28888888888888886,0.3,0.28777777777777774
1,62,2.5676346,0.3125,0.24074074074074073,0.2222222222222222,0.21604938271604937
1,63,2.3366594,0.46875,0.39166666666666666,0.45,0.40555555555555556
1,64,1.3344755,0.71875,0.5555555555555555,0.5555555555555555,0.5361111111111111
1,65,1.6484549,0.5625,0.4444444444444444,0.4074074074074074,0.41604938271604935
1,66,2.134164,0.53125,0.43548387096774194,0.41935483870967744,0.4086021505376344
1,67,1.8360053,0.46875,0.3924731182795699,0.3494623655913978,0.3440860215053763
1,68,1.6163586,0.625,0.4838709677419355,0.4462365591397849,0.46021505376344085
1,69,1.4423472,0.625,0.5698924731182795,0.532258064516129,0.5365591397849462
1,70,1.6585741,0.40625,0.2597701149425288,0.3505747126436781,0.2747126436781609
1,71,1.8144116,0.5,0.4222222222222222,0.39722222222222225,0.3828571428571428
1,72,2.0277007,0.46875,0.3709677419354839,0.3870967741935484,0.3655913978494623
1,73,1.1992006,0.75,0.6666666666666666,0.6833333333333333,0.6722222222222222
1,74,2.0388513,0.40625,0.36666666666666664,0.33055555555555555,0.32888888888888884
1,75,1.7374369,0.59375,0.5476190476190476,0.5416666666666666,0.5226190476190476
1,76,2.4303217,0.375,0.2708333333333333,0.23958333333333331,0.23333333333333334
1,77,1.5953606,0.6875,0.5925925925925926,0.5370370370370371,0.5493827160493827
1,78,1.6469953,0.5625,0.5123456790123456,0.5012345679012346,0.4797178130511464
1,79,2.0218418,0.4375,0.38235294117647056,0.34803921568627455,0.3480392156862745
1,80,1.567643,0.59375,0.5161290322580645,0.49462365591397844,0.48924731182795694
1,81,1.7131714,0.5625,0.4086021505376344,0.3763440860215054,0.3817204301075268
1,82,1.5128875,0.53125,0.4583333333333333,0.4036458333333333,0.41874999999999996
1,83,1.4344296,0.53125,0.3645833333333333,0.390625,0.3583333333333333
1,84,1.6686596,0.5,0.4247311827956989,0.3951612903225806,0.3881720430107527
1,85,2.0967822,0.40625,0.25268817204301075,0.2661290322580645,0.24807987711213517
1,86,1.8680402,0.59375,0.4523809523809524,0.5059523809523809,0.4619047619047619
1,87,2.2985203,0.46875,0.39166666666666666,0.3694444444444444,0.35666666666666663
1,88,1.9778128,0.5625,0.44642857142857145,0.4642857142857143,0.4333333333333333
1,89,1.5064553,0.5625,0.4462365591397849,0.4032258064516129,0.4053763440860215
1,90,1.84151,0.5625,0.5454545454545454,0.51010101010101,0.5202020202020201
1,91,1.4994643,0.625,0.5229885057471264,0.528735632183908,0.5103448275862068
1,92,2.6107826,0.34375,0.2873563218390805,0.235632183908046,0.2413793103448276
1,93,1.6234355,0.46875,0.2688172043010753,0.28494623655913975,0.2655913978494624
1,94,1.3588564,0.5625,0.48333333333333334,0.42777777777777776,0.43222222222222223
1,95,2.1264014,0.4375,0.3277777777777777,0.3277777777777777,0.31444444444444447
1,96,1.1059442,0.6875,0.64,0.6066666666666667,0.5973333333333333
1,97,1.957534,0.46875,0.3387096774193548,0.3548387096774193,0.3268817204301075
1,98,2.2897801,0.4375,0.4,0.3361111111111111,0.34888888888888886
1,99,2.293574,0.375,0.296875,0.2552083333333333,0.26979166666666665
1,100,2.2344692,0.46875,0.3620689655172414,0.3850574712643678,0.35977011494252875
1,101,1.6696336,0.5625,0.5288461538461539,0.49038461538461536,0.47307692307692306
1,102,1.4211962,0.59375,0.5576923076923077,0.48717948717948717,0.49358974358974356
1,103,1.6664671,0.53125,0.3722222222222222,0.38333333333333336,0.36
1,104,1.6494778,0.5625,0.4583333333333333,0.45833333333333337,0.4166666666666666
1,105,1.3157909,0.625,0.5448717948717948,0.5192307692307693,0.5038461538461537
1,106,1.990509,0.4375,0.34523809523809523,0.3416666666666667,0.3238095238095238
1,107,1.832847,0.53125,0.41919191919191917,0.40404040404040403,0.401010101010101
1,108,1.2326901,0.6875,0.5089285714285714,0.5214285714285715,0.5119047619047619
1,109,1.5314528,0.625,0.4807692307692308,0.5064102564102564,0.4653846153846154
1,110,1.6602654,0.5,0.39285714285714285,0.42261904761904756,0.3857142857142857
1,111,1.2035089,0.625,0.532258064516129,0.46236559139784944,0.47634408602150535
1,112,1.9170228,0.5625,0.4482758620689655,0.3908045977011494,0.4114942528735632
1,113,1.3859751,0.59375,0.46774193548387094,0.49462365591397844,0.46236559139784944
1,114,1.449506,0.5625,0.5172413793103449,0.4827586206896552,0.47701149425287354
1,115,1.2547281,0.5625,0.46774193548387094,0.478494623655914,0.4462365591397849
1,116,1.3412647,0.625,0.4482758620689655,0.4482758620689655,0.4310344827586206
1,117,1.5289122,0.5,0.43103448275862066,0.3879310344827586,0.38850574712643676
1,118,1.7480956,0.4375,0.43333333333333335,0.3444444444444444,0.36111111111111105
1,119,1.9521813,0.53125,0.4086021505376344,0.4435483870967742,0.41904761904761906
1,120,1.8370854,0.5625,0.42857142857142855,0.38690476190476186,0.3928571428571428
1,121,1.4803234,0.59375,0.5057471264367815,0.4540229885057471,0.4689655172413793
1,122,1.4758126,0.625,0.5166666666666667,0.4944444444444444,0.49666666666666665
1,123,1.4262842,0.5625,0.3939393939393939,0.38131313131313127,0.3744588744588745
1,124,1.2134075,0.65625,0.5925925925925926,0.5185185185185185,0.5308641975308641
1,125,1.3265473,0.65625,0.5689655172413793,0.557471264367816,0.5436781609195402
1,126,1.588314,0.5,0.38333333333333336,0.3722222222222222,0.36
1,127,1.0601797,0.6875,0.6379310344827587,0.5919540229885056,0.603448275862069
1,128,1.1981466,0.75,0.6551724137931034,0.632183908045977,0.6264367816091954
1,129,1.4183825,0.625,0.4523809523809524,0.5238095238095238,0.47619047619047616
1,130,1.266366,0.65625,0.5432098765432098,0.5462962962962963,0.5305114638447971
1,131,1.4885311,0.59375,0.4838709677419355,0.4435483870967742,0.45238095238095233
1,132,1.3199978,0.625,0.5483870967741935,0.5483870967741935,0.5376344086021505
1,133,1.2656877,0.65625,0.48214285714285715,0.5178571428571429,0.47619047619047616
1,134,1.5763339,0.5625,0.532258064516129,0.49462365591397844,0.49462365591397844
1,135,1.1428217,0.65625,0.5862068965517241,0.6206896551724138,0.5862068965517241
1,136,1.4168661,0.59375,0.5166666666666667,0.4444444444444444,0.4644444444444444
1,137,1.7869073,0.5625,0.5,0.4139784946236559,0.4408602150537634
1,138,0.88099074,0.84375,0.782051282051282,0.75,0.75
1,139,1.0403429,0.75,0.6602564102564101,0.6346153846153846,0.6269230769230768
1,140,1.1829243,0.6875,0.6014492753623187,0.6231884057971014,0.591304347826087
1,141,0.71899545,0.8125,0.6851851851851852,0.7222222222222222,0.691358024691358
1,142,1.1378245,0.625,0.45161290322580644,0.45698924731182794,0.44516129032258067
1,143,1.4877042,0.625,0.5114942528735632,0.5172413793103449,0.4942528735632183
1,144,1.5233136,0.625,0.5862068965517241,0.49425287356321834,0.5172413793103448
1,145,2.25241,0.53125,0.4540229885057472,0.4827586206896552,0.44827586206896547
1,146,1.3473972,0.6875,0.5625,0.5416666666666666,0.5333333333333333
1,147,1.6431037,0.65625,0.609375,0.546875,0.5614583333333334
1,148,1.389818,0.65625,0.5,0.5432098765432098,0.5049382716049382
1,149,1.4451891,0.59375,0.46875,0.4375,0.4427083333333333
1,150,1.4044517,0.65625,0.6111111111111112,0.6111111111111112,0.5925925925925926
1,151,1.4280345,0.625,0.5172413793103449,0.47701149425287354,0.4919540229885057
1,152,1.481043,0.53125,0.3939393939393939,0.4065656565656566,0.39365079365079364
1,153,1.6148233,0.53125,0.45512820512820507,0.37820512820512814,0.38461538461538464
1,154,1.2243178,0.65625,0.5166666666666667,0.47777777777777775,0.4922222222222222
1,155,1.7530007,0.53125,0.3870967741935484,0.4032258064516129,0.3763440860215053
1,156,1.1661928,0.75,0.68,0.6266666666666666,0.632
1,157,1.8669953,0.4375,0.35416666666666663,0.3489583333333333,0.33229166666666665
1,158,1.3385261,0.5625,0.4797979797979798,0.4797979797979798,0.45454545454545453
1,159,1.4835659,0.625,0.5714285714285714,0.5416666666666666,0.5404761904761904
1,160,1.5351062,0.5625,0.42857142857142855,0.45238095238095233,0.4238095238095238
1,161,1.5151674,0.59375,0.49166666666666664,0.5333333333333333,0.49111111111111116
1,162,1.3477541,0.6875,0.6172839506172839,0.5740740740740741,0.5777777777777777
1,163,1.2881268,0.59375,0.5,0.5147058823529411,0.4901960784313725
1,164,1.7981828,0.5,0.41954022988505746,0.4137931034482758,0.396551724137931
1,165,1.4546813,0.625,0.494047619047619,0.5297619047619048,0.49166666666666664
1,166,1.9526556,0.4375,0.3181818181818182,0.2878787878787879,0.29797979797979796
1,167,1.5624901,0.65625,0.5740740740740741,0.48148148148148145,0.5061728395061729
1,168,1.56932,0.5625,0.4583333333333333,0.484375,0.46249999999999997
1,169,1.3202608,0.59375,0.46774193548387094,0.47311827956989244,0.4612903225806452
1,170,1.5318711,0.625,0.5416666666666666,0.6190476190476192,0.5476190476190476
1,171,1.7805746,0.5625,0.3888888888888889,0.3416666666666667,0.3541269841269841
1,172,1.6742496,0.53125,0.45161290322580644,0.45161290322580644,0.4408602150537634
1,173,1.9083626,0.53125,0.3620689655172414,0.30459770114942525,0.32183908045977005
1,174,1.8413059,0.53125,0.41369047619047616,0.4642857142857143,0.41309523809523807
1,175,2.2310145,0.40625,0.3142857142857143,0.2571428571428571,0.2666666666666666
1,176,1.1299204,0.71875,0.6049382716049382,0.6111111111111112,0.6024691358024691
1,177,1.4606984,0.6875,0.5402298850574713,0.5344827586206896,0.5333333333333333
1,178,1.7230723,0.5625,0.4666666666666667,0.4222222222222222,0.43222222222222223
1,179,1.2388244,0.6875,0.6049382716049384,0.6111111111111112,0.5864197530864197
1,180,1.1897382,0.71875,0.6346153846153846,0.5673076923076923,0.5906593406593406
1,181,1.6035907,0.59375,0.505952380952381,0.4583333333333333,0.4666666666666667
1,182,1.1240568,0.65625,0.6066666666666667,0.5833333333333334,0.5777777777777777
1,183,1.349886,0.65625,0.5185185185185185,0.4753086419753086,0.4753086419753086
1,184,1.2841575,0.65625,0.5459770114942528,0.5402298850574713,0.5229885057471264
1,185,1.3724993,0.59375,0.4597701149425287,0.4080459770114942,0.4195402298850575
1,186,1.2102131,0.71875,0.6987179487179488,0.6346153846153846,0.6448717948717948
1,187,0.9371772,0.8125,0.6964285714285714,0.6666666666666666,0.6714285714285714
1,188,1.5484579,0.625,0.528735632183908,0.47413793103448276,0.47931034482758617
1,189,1.4919361,0.59375,0.48484848484848486,0.47474747474747475,0.4636363636363636
1,190,1.6618586,0.59375,0.42777777777777776,0.45,0.4155555555555555
1,191,1.4508538,0.59375,0.42424242424242425,0.42424242424242425,0.41414141414141414
1,192,1.1344798,0.65625,0.48214285714285715,0.48214285714285715,0.47023809523809523
1,193,1.0876232,0.6875,0.6896551724137931,0.632183908045977,0.6379310344827587
1,194,0.9727148,0.6875,0.5865384615384616,0.532051282051282,0.5432234432234432
1,195,1.1633128,0.625,0.5376344086021505,0.5161290322580645,0.5096774193548387
1,196,0.93609774,0.75,0.6517857142857143,0.625,0.6318027210884354
1,197,1.271173,0.625,0.5,0.4666666666666667,0.4666666666666666
1,198,1.7315303,0.59375,0.4666666666666667,0.4222222222222222,0.43777777777777777
1,199,1.375056,0.6875,0.6,0.5444444444444444,0.5588888888888889
1,200,1.2515233,0.65625,0.5576923076923076,0.5064102564102564,0.5076923076923077
1,201,1.7452003,0.5625,0.4807692307692308,0.46794871794871795,0.46153846153846156
1,202,1.3395889,0.71875,0.5925925925925926,0.6388888888888888,0.6049382716049382
1,203,1.5531731,0.5625,0.5555555555555556,0.4382716049382716,0.46296296296296297
1,204,1.7223222,0.59375,0.49679487179487175,0.4743589743589744,0.46758241758241764
1,205,1.4916549,0.625,0.6025641025641025,0.5192307692307693,0.5335164835164835
1,206,1.5194153,0.625,0.5535714285714286,0.5327380952380952,0.5190476190476191
1,207,0.90865374,0.75,0.6923076923076923,0.641025641025641,0.6474358974358974
1,208,0.89994127,0.71875,0.6055555555555556,0.5833333333333334,0.5822222222222223
1,209,1.3263592,0.65625,0.5617283950617283,0.5339506172839505,0.5231040564373898
1,210,1.2079278,0.59375,0.48148148148148145,0.4567901234567901,0.46049382716049386
1,211,1.3830824,0.6875,0.5892857142857143,0.5982142857142857,0.5782312925170068
1,212,1.1742138,0.6875,0.5666666666666667,0.525,0.5299999999999999
1,213,1.4224111,0.65625,0.5967741935483871,0.543010752688172,0.543010752688172
1,214,1.2749127,0.65625,0.5333333333333333,0.5466666666666666,0.5359999999999999
1,215,1.3999684,0.65625,0.5459770114942528,0.5344827586206896,0.5149425287356322
1,216,1.84658,0.625,0.5520833333333333,0.47916666666666663,0.4989583333333333
1,217,1.3205324,0.65625,0.528735632183908,0.5172413793103449,0.5137931034482758
1,218,0.97197735,0.71875,0.5606060606060606,0.5404040404040403,0.5404040404040403
1,219,1.1056538,0.71875,0.6428571428571429,0.6547619047619048,0.6404761904761905
1,220,1.4149647,0.625,0.5402298850574713,0.5086206896551724,0.5054187192118227
1,221,1.388964,0.59375,0.5344827586206896,0.5057471264367815,0.5103448275862068
1,222,1.4100803,0.5625,0.4597701149425287,0.4454022988505747,0.435632183908046
1,223,0.7757762,0.8125,0.7371794871794871,0.7692307692307693,0.7487179487179488
1,224,1.3259083,0.5625,0.3888888888888889,0.4111111111111111,0.37666666666666665
1,225,1.4650012,0.65625,0.5722222222222223,0.5451388888888888,0.5398809523809524
1,226,1.2383947,0.65625,0.5892857142857143,0.5357142857142857,0.5476190476190476
1,227,1.3590544,0.5625,0.5,0.5308641975308641,0.4814814814814814
1,228,0.95613885,0.75,0.6845238095238094,0.6964285714285714,0.6833333333333333
1,229,1.6603131,0.5625,0.390625,0.421875,0.39479166666666665
1,230,1.128255,0.71875,0.6166666666666667,0.5777777777777777,0.5866666666666667
1,231,0.8733727,0.71875,0.6111111111111112,0.6018518518518519,0.5873015873015872
1,232,1.5524455,0.53125,0.47058823529411764,0.40686274509803916,0.41666666666666663
1,233,1.3181673,0.59375,0.4666666666666667,0.5,0.4722222222222222
1,234,1.278091,0.65625,0.6011904761904763,0.5535714285714286,0.5619047619047619
1,235,1.1935265,0.625,0.52,0.54,0.5053333333333333
1,236,1.3461219,0.65625,0.5402298850574713,0.5086206896551724,0.5111658456486043
1,237,1.3971206,0.5,0.43678160919540227,0.41379310344827586,0.4080459770114942
1,238,1.8198773,0.5625,0.43229166666666663,0.43229166666666663,0.4197916666666667
1,239,1.0541599,0.78125,0.7083333333333334,0.673611111111111,0.6791666666666666
1,240,0.9879235,0.78125,0.7083333333333334,0.8125,0.736111111111111
1,241,1.4020013,0.59375,0.48333333333333334,0.5055555555555555,0.48222222222222216
1,242,1.2277576,0.6875,0.5747126436781609,0.5517241379310345,0.5505747126436781
1,243,1.248549,0.65625,0.5178571428571429,0.5238095238095238,0.5035714285714286
1,244,1.5629102,0.59375,0.5,0.48214285714285715,0.46428571428571425
1,245,1.5642613,0.625,0.5444444444444444,0.55,0.5322222222222222
1,246,1.0114498,0.59375,0.4597701149425287,0.4540229885057471,0.4448275862068965
1,247,1.0524206,0.6875,0.6551724137931034,0.5862068965517241,0.5977011494252873
1,248,0.98105943,0.6875,0.5802469135802469,0.5888888888888889,0.574074074074074
1,249,1.6296513,0.5625,0.4444444444444444,0.46296296296296297,0.43086419753086413
1,250,1.3230147,0.625,0.4888888888888889,0.4888888888888889,0.4811111111111111
1,251,1.163493,0.65625,0.5277777777777778,0.48148148148148145,0.482716049382716
1,252,1.2807817,0.625,0.45555555555555555,0.4611111111111111,0.4433333333333333
1,253,1.0940601,0.65625,0.62,0.5733333333333334,0.5666666666666665
1,254,1.1478226,0.6875,0.625,0.548611111111111,0.569047619047619
1,255,0.8096018,0.75,0.6666666666666666,0.6607142857142856,0.6523809523809524
1,256,1.6101322,0.59375,0.55,0.5166666666666667,0.5099999999999999
1,257,1.4359719,0.625,0.6011904761904762,0.5744047619047619,0.555952380952381
1,258,0.84271365,0.78125,0.7115384615384616,0.6987179487179487,0.6910256410256411
1,259,1.0934958,0.78125,0.7708333333333334,0.763888888888889,0.7416666666666666
1,260,0.933313,0.71875,0.7160493827160493,0.6864197530864197,0.6790123456790125
1,261,1.2246184,0.59375,0.4462365591397849,0.4489247311827957,0.4236559139784946
1,262,1.5228496,0.53125,0.4777777777777778,0.48333333333333334,0.46888888888888886
1,263,1.3993962,0.625,0.46153846153846156,0.516025641025641,0.473992673992674
1,264,0.81665236,0.6875,0.6264367816091954,0.5977011494252873,0.6022988505747126
1,265,1.3575969,0.65625,0.5833333333333334,0.5388888888888889,0.55
1,266,1.143481,0.65625,0.5288461538461539,0.5256410256410257,0.5124542124542124
1,267,1.20103,0.65625,0.6354166666666666,0.5874999999999999,0.5916666666666667
1,268,1.2799561,0.625,0.5059523809523809,0.5535714285714286,0.5047619047619046
1,269,1.1768303,0.5625,0.484375,0.40104166666666663,0.42187499999999994
1,270,1.0871338,0.71875,0.578125,0.53125,0.5416666666666666
1,271,0.5741915,0.875,0.7866666666666666,0.82,0.7919999999999999
1,272,1.3455555,0.625,0.5402298850574713,0.4597701149425287,0.4816091954022988
1,273,1.1617897,0.6875,0.6206896551724138,0.603448275862069,0.5977011494252873
1,274,0.9453372,0.78125,0.6845238095238095,0.7321428571428571,0.7011904761904761
1,275,1.1523626,0.71875,0.57,0.5333333333333333,0.5416190476190477
1,276,1.6375575,0.625,0.5689655172413793,0.557471264367816,0.5436781609195402
1,277,0.81657976,0.8125,0.7266666666666666,0.6966666666666665,0.6982857142857142
1,278,1.1211101,0.65625,0.5967741935483871,0.5806451612903226,0.575268817204301
1,279,0.8682548,0.75,0.6666666666666666,0.6296296296296297,0.6283950617283951
1,280,1.5993519,0.625,0.46551724137931033,0.4620689655172414,0.44827586206896547
1,281,0.788957,0.75,0.6904761904761905,0.6845238095238094,0.6714285714285715
1,282,0.93605274,0.78125,0.6733333333333335,0.72,0.6866666666666665
1,283,1.2942761,0.65625,0.5238095238095238,0.5654761904761905,0.5226190476190476
1,284,1.2353551,0.6875,0.5925925925925926,0.5802469135802469,0.5740740740740741
1,285,1.505515,0.625,0.5555555555555556,0.5462962962962963,0.5305114638447971
1,286,1.0391916,0.71875,0.5961538461538461,0.5641025641025641,0.5756410256410256
1,287,0.84179646,0.75,0.6166666666666667,0.5888888888888888,0.5988888888888889
1,288,1.0845628,0.71875,0.5535714285714286,0.5535714285714286,0.5476190476190476
1,289,1.1506957,0.6875,0.6111111111111112,0.5777777777777777,0.5895061728395061
1,290,0.98807096,0.75,0.6964285714285714,0.6785714285714286,0.6785714285714286
1,291,1.0470536,0.6875,0.6266666666666666,0.5599999999999999,0.568
1,292,1.2524171,0.75,0.7,0.6366666666666666,0.6476190476190475
1,293,1.4599096,0.59375,0.46153846153846156,0.47756410256410253,0.4384615384615384
1,294,0.72336835,0.75,0.7051282051282052,0.6538461538461539,0.6602564102564101
1,295,1.6567018,0.625,0.5666666666666667,0.5222222222222223,0.5266666666666666
1,296,0.99496144,0.6875,0.5476190476190476,0.5119047619047619,0.5238095238095238
1,297,1.7917211,0.625,0.4827586206896552,0.43103448275862066,0.44252873563218387
1,298,1.3440433,0.625,0.5925925925925926,0.5308641975308641,0.5370370370370371
1,299,0.88137656,0.6875,0.5603448275862069,0.5287356321839081,0.5252873563218391
1,300,0.8598101,0.78125,0.7222222222222222,0.7037037037037037,0.6975308641975309
1,301,1.3707405,0.65625,0.5055555555555555,0.5055555555555555,0.49777777777777776
1,302,1.0166063,0.8125,0.7115384615384616,0.6858974358974359,0.6858974358974359
1,303,1.290659,0.65625,0.5689655172413793,0.5689655172413793,0.5632183908045977
1,304,1.0823547,0.6875,0.5370370370370371,0.5462962962962963,0.5317460317460317
1,305,0.9436234,0.71875,0.5645161290322581,0.5483870967741935,0.5483870967741935
1,306,1.0276358,0.71875,0.6428571428571429,0.6607142857142857,0.6428571428571429
1,307,1.3798623,0.65625,0.4753086419753086,0.4679012345679012,0.46502057613168724
1,308,1.7006577,0.59375,0.5806451612903226,0.532258064516129,0.5376344086021505
1,309,1.5376451,0.625,0.5952380952380951,0.5535714285714285,0.5511904761904761
1,310,1.4140719,0.65625,0.5178571428571429,0.5654761904761905,0.5273809523809524
1,311,1.1266552,0.6875,0.5370370370370371,0.5185185185185185,0.5209876543209876
1,312,1.1514527,0.75,0.7101449275362318,0.75,0.7217391304347827
1,313,1.0070332,0.6875,0.557471264367816,0.6206896551724138,0.567816091954023
1,314,1.0410206,0.8125,0.6884057971014493,0.6811594202898551,0.6652173913043478
1,315,1.0187083,0.65625,0.54,0.4733333333333333,0.49066666666666664
1,316,1.8164816,0.53125,0.44666666666666666,0.43666666666666665,0.4133333333333333
1,317,0.6419984,0.8125,0.7738095238095237,0.7023809523809523,0.7238095238095238
1,318,0.7865419,0.78125,0.6428571428571429,0.6428571428571429,0.6369047619047619
1,319,0.8991512,0.71875,0.5925925925925926,0.595679012345679,0.5749559082892416
1,320,0.98866683,0.65625,0.45161290322580644,0.4838709677419355,0.46236559139784944
1,321,0.99742156,0.71875,0.6166666666666667,0.5777777777777777,0.5833333333333334
1,322,1.0509058,0.65625,0.5517241379310345,0.5172413793103449,0.5160919540229885
1,323,0.68515253,0.8125,0.7241379310344828,0.7126436781609194,0.7057471264367815
1,324,1.1228559,0.71875,0.6,0.5833333333333334,0.5777777777777777
1,325,1.1191162,0.71875,0.6344086021505375,0.6290322580645161,0.6279569892473118
1,326,1.4263567,0.59375,0.46774193548387094,0.3924731182795699,0.4086021505376344
1,327,1.0454311,0.625,0.5802469135802469,0.5432098765432098,0.5507936507936508
1,328,0.63229644,0.84375,0.7962962962962963,0.7962962962962963,0.7901234567901234
1,329,1.2232177,0.6875,0.6203703703703703,0.5617283950617283,0.5613756613756613
1,330,1.1602583,0.71875,0.6166666666666667,0.6,0.6
1,331,1.0358571,0.6875,0.5555555555555556,0.5246913580246914,0.5296296296296296
1,332,1.4617844,0.625,0.5,0.5126262626262625,0.4909090909090909
1,333,1.2884557,0.71875,0.6111111111111112,0.6388888888888888,0.6119929453262786
1,334,1.4851819,0.59375,0.44086021505376344,0.46236559139784944,0.4397849462365591
1,335,1.681006,0.53125,0.46071428571428574,0.4523809523809524,0.4418367346938776
1,336,1.027952,0.75,0.6720430107526882,0.6666666666666666,0.6548387096774194
1,337,0.9197528,0.6875,0.613095238095238,0.5714285714285714,0.5761904761904761
1,338,1.4210849,0.5625,0.4722222222222222,0.45,0.4377777777777777
1,339,1.2163596,0.65625,0.5714285714285714,0.5059523809523809,0.5226190476190476
1,340,1.3687791,0.59375,0.478494623655914,0.4462365591397849,0.4440860215053763
1,341,1.0078844,0.71875,0.6309523809523808,0.6041666666666666,0.5996598639455781
1,342,0.47455534,0.90625,0.8571428571428571,0.8,0.8201058201058201
1,343,0.49958318,0.875,0.8229166666666666,0.78125,0.7951388888888888
1,344,0.6977883,0.875,0.7307692307692307,0.7115384615384616,0.7179487179487178
