epoch,batch,train_loss,train_accuracy,train_precision,train_recall,train_f1-score
1,38,2.1746535,0.34375,0.26344086021505375,0.26881720430107525,0.24193548387096775
1,39,1.5577984,0.5625,0.5370370370370371,0.5123456790123456,0.5061728395061729
1,40,1.8675846,0.5,0.37996031746031744,0.3958333333333333,0.3490740740740741
1,41,1.3839583,0.59375,0.38690476190476186,0.44642857142857145,0.3976190476190476
1,42,2.1887004,0.4375,0.3520833333333333,0.3611111111111111,0.32321428571428573
1,43,2.2391973,0.40625,0.32962962962962955,0.3148148148148148,0.29506172839506173
1,44,1.6711345,0.59375,0.38271604938271603,0.4444444444444444,0.3925925925925926
1,45,1.2467347,0.625,0.5,0.5106666666666666,0.4833333333333333
1,46,2.2371278,0.40625,0.27619047619047615,0.3095238095238095,0.28129251700680274
1,47,1.7078278,0.5625,0.4482758620689655,0.41954022988505746,0.41839080459770106
1,48,2.1940954,0.4375,0.31896551724137934,0.3390804597701149,0.29770114942528736
1,49,1.7022108,0.53125,0.4732142857142857,0.42857142857142855,0.44132653061224486
1,50,2.2414098,0.46875,0.3103448275862069,0.29310344827586204,0.29326765188834153
1,51,2.1711125,0.53125,0.359375,0.3802083333333333,0.35833333333333334
1,52,2.208071,0.375,0.2967741935483871,0.2903225806451613,0.27419354838709675
1,53,1.771569,0.59375,0.5,0.4944444444444444,0.4722222222222222
1,54,1.5755512,0.53125,0.41975308641975306,0.4567901234567901,0.4192239858906526
1,55,1.6946521,0.59375,0.5344827586206896,0.5689655172413793,0.5402298850574713
1,56,1.8562287,0.46875,0.3310344827586207,0.3505747126436782,0.32142857142857134
1,57,2.0278986,0.375,0.22549019607843135,0.25,0.22549019607843135
1,58,1.7740345,0.4375,0.3027777777777778,0.3277777777777778,0.3119047619047619
1,59,2.5987933,0.28125,0.20153061224489793,0.2261904761904762,0.19345238095238093
1,60,2.0009372,0.375,0.25,0.24404761904761904,0.23095238095238096
1,61,1.6984725,0.5625,0.4523809523809524,0.48214285714285715,0.44523809523809516
1,62,2.0342577,0.46875,0.3505747126436781,0.4022988505747126,0.35517241379310344
1,63,1.7755859,0.59375,0.5382716049382715,0.5493827160493827,0.5148148148148147
1,64,2.023803,0.40625,0.3064516129032258,0.3333333333333333,0.30107526881720426
1,65,2.0691001,0.46875,0.2962962962962963,0.3888888888888889,0.32592592592592595
1,66,1.9322764,0.40625,0.36494252873563215,0.3160919540229885,0.31494252873563217
1,67,1.7626188,0.53125,0.44252873563218387,0.41954022988505746,0.41264367816091957
1,68,1.4375376,0.625,0.5729166666666666,0.5277777777777778,0.5343253968253968
1,69,1.5268073,0.59375,0.5104166666666666,0.4618055555555555,0.46319444444444446
1,70,1.7093563,0.5,0.38333333333333336,0.4,0.3777777777777777
1,71,1.5051229,0.65625,0.4506172839506173,0.5185185185185185,0.47407407407407404
1,72,1.5509571,0.5625,0.4666666666666667,0.40555555555555556,0.42666666666666664
1,73,1.6709415,0.625,0.56,0.5866666666666667,0.5466666666666666
1,74,1.7964463,0.46875,0.39285714285714285,0.3779761904761904,0.36989795918367346
1,75,1.8547509,0.5,0.35714285714285715,0.4523809523809524,0.38690476190476186
1,76,1.7543194,0.53125,0.4523809523809524,0.4523809523809524,0.44761904761904764
1,77,1.783159,0.53125,0.4839743589743589,0.4230769230769231,0.41025641025641024
1,78,1.4893526,0.5625,0.48,0.46,0.4561904761904762
1,79,1.5447769,0.5625,0.4597701149425287,0.44482758620689655,0.4334975369458128
1,80,1.7713394,0.46875,0.39285714285714285,0.3392857142857143,0.3465986394557823
1,81,2.1129858,0.34375,0.29,0.3055555555555556,0.2917460317460317
1,82,1.4022563,0.59375,0.40432098765432095,0.42592592592592593,0.41014109347442684
1,83,1.9181068,0.53125,0.41346153846153844,0.4730769230769231,0.41239316239316237
1,84,1.4224671,0.5625,0.5370370370370371,0.5061728395061729,0.5111111111111112
1,85,2.1126792,0.46875,0.2924731182795699,0.3548387096774194,0.30230414746543777
1,86,2.0533273,0.40625,0.21717171717171715,0.24747474747474746,0.22626262626262628
1,87,1.6056517,0.53125,0.3924731182795699,0.45161290322580644,0.3978494623655913
1,88,1.9156991,0.4375,0.3118279569892473,0.3387096774193548,0.310752688172043
1,89,1.3982146,0.59375,0.4222222222222222,0.45555555555555555,0.4255555555555555
1,90,1.5203719,0.53125,0.3604938271604938,0.39814814814814814,0.35537918871252205
1,91,1.5903548,0.53125,0.40773809523809523,0.4642857142857143,0.4273809523809523
1,92,1.3197186,0.5625,0.47435897435897434,0.5076923076923077,0.45512820512820507
1,93,1.7050228,0.46875,0.3095238095238095,0.3988095238095238,0.33452380952380956
1,94,1.1338233,0.6875,0.6025641025641025,0.5833333333333333,0.5833333333333333
1,95,1.9645935,0.46875,0.4,0.3777777777777778,0.3677777777777777
1,96,1.4355261,0.5625,0.3924731182795699,0.3709677419354839,0.3688172043010753
1,97,1.4318227,0.53125,0.40104166666666663,0.40624999999999994,0.396875
1,98,1.6918997,0.4375,0.3630952380952381,0.3095238095238095,0.3273809523809524
1,99,1.9216157,0.375,0.30833333333333335,0.30833333333333335,0.28222222222222215
1,100,1.1783903,0.53125,0.39898989898989895,0.42424242424242425,0.397979797979798
1,101,2.1672585,0.4375,0.3181818181818182,0.30808080808080807,0.29292929292929293
1,102,1.431321,0.5625,0.48333333333333334,0.4666666666666667,0.46555555555555556
1,103,1.5445322,0.46875,0.3709677419354839,0.39784946236559143,0.3655913978494623
1,104,1.6598867,0.5625,0.4523809523809524,0.4642857142857143,0.4392857142857142
1,105,1.2782474,0.53125,0.40555555555555556,0.43333333333333335,0.40444444444444444
1,106,1.8384495,0.5625,0.52,0.49999999999999994,0.48533333333333334
1,107,1.2992852,0.53125,0.4166666666666667,0.3888888888888889,0.3897707231040564
1,108,1.0933957,0.6875,0.6388888888888888,0.6190476190476191,0.6031746031746031
1,109,1.5393345,0.5,0.43333333333333335,0.48333333333333334,0.4333333333333333
1,110,1.9771028,0.40625,0.369047619047619,0.39999999999999997,0.3756802721088435
1,111,2.0615766,0.375,0.26881720430107525,0.3118279569892473,0.26774193548387093
1,112,1.6466807,0.53125,0.3563218390804597,0.4425287356321839,0.367816091954023
1,113,1.858298,0.4375,0.3173076923076923,0.38461538461538464,0.31794871794871793
1,114,1.3913465,0.65625,0.5,0.5172413793103449,0.49425287356321834
1,115,1.1465714,0.6875,0.5773809523809523,0.5952380952380951,0.5642857142857143
1,116,1.3175622,0.53125,0.3974358974358974,0.4326923076923077,0.40091575091575093
1,117,1.7139579,0.53125,0.4611111111111111,0.45,0.4388888888888889
1,118,1.5178992,0.625,0.5344827586206896,0.5804597701149425,0.5344827586206895
1,119,1.1212485,0.75,0.5714285714285714,0.5714285714285714,0.5595238095238095
1,120,1.5030103,0.59375,0.4666666666666667,0.48333333333333334,0.4611111111111111
1,121,1.6200806,0.5625,0.39080459770114945,0.3724137931034483,0.3697318007662835
1,122,1.6792158,0.46875,0.29464285714285715,0.29166666666666663,0.28537414965986396
1,123,1.6574473,0.5,0.3333333333333333,0.37643678160919536,0.33875205254515595
1,124,1.8467122,0.5625,0.4427083333333333,0.46875,0.43437499999999996
1,125,1.9443612,0.5625,0.40432098765432095,0.3888888888888889,0.3835978835978836
1,126,1.4165297,0.59375,0.4722222222222222,0.4222222222222222,0.42777777777777776
1,127,1.5059963,0.625,0.5098765432098765,0.45987654320987653,0.4728395061728395
1,128,1.4594557,0.59375,0.4523809523809524,0.4642857142857143,0.43809523809523804
1,129,1.6492369,0.46875,0.36666666666666664,0.36666666666666664,0.36111111111111105
1,130,1.3400844,0.71875,0.6066666666666666,0.6866666666666665,0.6173333333333333
1,131,1.582835,0.46875,0.4,0.4666666666666667,0.41666666666666663
1,132,1.5970246,0.5625,0.44642857142857145,0.42857142857142855,0.41547619047619044
1,133,1.7796626,0.46875,0.3472222222222222,0.3416666666666667,0.33499999999999996
1,134,0.8573278,0.75,0.603448275862069,0.6206896551724138,0.603448275862069
1,135,1.2622094,0.625,0.54,0.5199999999999999,0.504
1,136,1.2914493,0.5625,0.5178571428571429,0.47619047619047616,0.48333333333333334
1,137,1.3935937,0.59375,0.49462365591397844,0.5161290322580645,0.4860215053763441
1,138,1.4131682,0.59375,0.45959595959595956,0.45454545454545453,0.44848484848484843
1,139,2.0924585,0.46875,0.2980769230769231,0.37820512820512814,0.3205128205128205
1,140,1.1203101,0.65625,0.5246913580246914,0.5493827160493827,0.5172839506172839
1,141,1.4882412,0.53125,0.41111111111111115,0.4083333333333333,0.3911111111111111
1,142,1.5052195,0.5625,0.43103448275862066,0.43103448275862066,0.41379310344827586
1,143,1.2488075,0.5625,0.484375,0.453125,0.45833333333333326
1,144,1.9793612,0.4375,0.3166666666666666,0.3138888888888889,0.2911111111111111
1,145,1.6631182,0.46875,0.4,0.4,0.38222222222222224
1,146,1.2570406,0.59375,0.46726190476190477,0.5089285714285714,0.46751700680272107
1,147,1.656738,0.5,0.3392857142857143,0.34523809523809523,0.33214285714285713
1,148,1.4373289,0.46875,0.3924731182795699,0.35215053763440857,0.3473118279569893
1,149,1.129374,0.65625,0.5133333333333333,0.5033333333333334,0.4876190476190476
1,150,1.3527968,0.65625,0.5402298850574713,0.5459770114942528,0.5275862068965517
1,151,1.2772892,0.71875,0.6419753086419754,0.5617283950617283,0.5864197530864197
1,152,1.4120262,0.65625,0.5,0.5357142857142857,0.5
1,153,1.8935704,0.40625,0.2878787878787879,0.30303030303030304,0.2828282828282828
1,154,1.4084668,0.59375,0.5028735632183907,0.4597701149425287,0.47126436781609193
1,155,1.6425333,0.53125,0.391358024691358,0.3888888888888889,0.37795414462081134
1,156,1.7598343,0.5,0.34285714285714286,0.35714285714285715,0.33035714285714285
1,157,1.275871,0.65625,0.5357142857142857,0.5416666666666666,0.5273809523809524
1,158,1.6008774,0.59375,0.45535714285714285,0.5357142857142857,0.4726190476190476
1,159,2.019829,0.40625,0.23888888888888887,0.3055555555555556,0.2588888888888889
1,160,0.9867929,0.75,0.6666666666666666,0.6153846153846154,0.6217948717948717
1,161,1.2651253,0.75,0.5432098765432098,0.6296296296296297,0.5728395061728395
1,162,1.5099738,0.5625,0.3448275862068966,0.41379310344827586,0.3620689655172414
1,163,1.3485152,0.5625,0.5666666666666667,0.4733333333333333,0.48533333333333334
1,164,1.2387186,0.71875,0.6172839506172839,0.6049382716049382,0.5975308641975309
1,165,1.6377071,0.40625,0.32828282828282823,0.30808080808080807,0.30202020202020197
1,166,1.603211,0.625,0.5246913580246914,0.5061728395061729,0.4925925925925925
1,167,1.8146107,0.46875,0.3382352941176471,0.38235294117647056,0.3480392156862745
1,168,1.5267088,0.53125,0.46551724137931033,0.43103448275862066,0.435632183908046
1,169,1.1750551,0.6875,0.6296296296296297,0.6172839506172839,0.6024691358024691
1,170,0.79346174,0.8125,0.7756410256410255,0.7371794871794871,0.7410256410256412
1,171,1.9051872,0.5,0.4025641025641026,0.40384615384615385,0.3854700854700854
1,172,1.8939298,0.46875,0.27777777777777773,0.33888888888888885,0.2946031746031746
1,173,1.2472337,0.5625,0.4611111111111111,0.48333333333333334,0.45555555555555555
1,174,1.6552387,0.5625,0.39285714285714285,0.369047619047619,0.3714285714285714
1,175,0.9676759,0.71875,0.6266666666666666,0.66,0.6255238095238095
1,176,1.3879251,0.625,0.48924731182795694,0.47311827956989244,0.4709677419354838
1,177,1.5445118,0.5625,0.4198717948717948,0.5192307692307693,0.4435897435897435
1,178,1.3664981,0.59375,0.45555555555555555,0.48333333333333334,0.46
1,179,1.573057,0.625,0.49425287356321834,0.5344827586206896,0.48850574712643674
1,180,1.5402288,0.625,0.5493827160493827,0.5802469135802469,0.5345679012345679
1,181,1.7399589,0.46875,0.3928571428571429,0.3499999999999999,0.3522222222222222
1,182,1.5471734,0.65625,0.6153846153846154,0.5897435897435898,0.5705128205128204
1,183,1.1461034,0.59375,0.494047619047619,0.47619047619047616,0.47619047619047616
1,184,1.0299234,0.78125,0.6818181818181818,0.7196969696969697,0.6727272727272727
1,185,1.5538361,0.625,0.5520833333333334,0.59375,0.5484126984126984
1,186,1.3253039,0.59375,0.43678160919540227,0.49425287356321834,0.44252873563218387
1,187,2.017683,0.40625,0.28735632183908044,0.3448275862068966,0.29885057471264365
1,188,1.8373123,0.5,0.35294117647058826,0.3284313725490196,0.3372549019607843
1,189,1.1584839,0.75,0.6428571428571429,0.625,0.619047619047619
1,190,1.2200786,0.6875,0.5802469135802469,0.6296296296296297,0.5802469135802469
1,191,1.1797844,0.6875,0.49038461538461536,0.5641025641025641,0.5124542124542124
1,192,1.2737187,0.625,0.45,0.44642857142857145,0.4386904761904762
1,193,1.4814253,0.53125,0.3964285714285714,0.37499999999999994,0.37440476190476196
1,194,1.4238398,0.59375,0.4345238095238095,0.4583333333333333,0.4333333333333333
1,195,1.3806865,0.59375,0.43974358974358974,0.4807692307692308,0.4326923076923077
1,196,1.3588077,0.59375,0.4540229885057471,0.43103448275862066,0.4298850574712643
1,197,0.8460825,0.78125,0.6975308641975309,0.7345679012345678,0.6987654320987654
1,198,2.1562836,0.46875,0.4,0.40277777777777773,0.3896825396825397
1,199,1.3389224,0.65625,0.494047619047619,0.494047619047619,0.4738095238095238
1,200,1.1398258,0.65625,0.5632183908045977,0.5747126436781609,0.5563218390804597
1,201,1.3051981,0.5,0.4482758620689655,0.41379310344827586,0.42528735632183906
1,202,1.1089022,0.71875,0.5897435897435896,0.6025641025641025,0.582051282051282
1,203,1.3462882,0.5625,0.40333333333333327,0.5033333333333334,0.4233333333333333
1,204,1.3827188,0.59375,0.4523809523809524,0.4523809523809524,0.4440476190476191
1,205,1.2069429,0.625,0.5,0.4827586206896552,0.46896551724137936
1,206,1.1613418,0.625,0.48148148148148145,0.5061728395061729,0.47283950617283943
1,207,1.9696902,0.59375,0.4629629629629629,0.4691358024691358,0.43456790123456795
1,208,1.3585141,0.78125,0.6975308641975309,0.7222222222222222,0.6950617283950616
1,209,1.538884,0.59375,0.4642857142857143,0.4880952380952381,0.45714285714285713
1,210,0.9158869,0.75,0.6875,0.6805555555555555,0.6611111111111111
1,211,1.5324483,0.53125,0.39285714285714285,0.3273809523809524,0.35000000000000003
1,212,1.3654883,0.625,0.5370370370370371,0.5679012345679012,0.5271604938271605
1,213,0.9699388,0.6875,0.5833333333333333,0.6282051282051282,0.5884615384615384
1,214,1.4633334,0.5,0.3630952380952381,0.369047619047619,0.3476190476190476
1,215,1.2194315,0.65625,0.5892857142857143,0.5476190476190476,0.5452380952380952
1,216,1.3860046,0.59375,0.46774193548387094,0.45161290322580644,0.4473118279569892
1,217,1.1350683,0.65625,0.5246913580246914,0.5987654320987653,0.5345679012345678
1,218,1.2860358,0.4375,0.31777777777777777,0.36666666666666664,0.31666666666666665
1,219,1.2928357,0.625,0.532051282051282,0.5512820512820512,0.5360805860805861
1,220,1.2111065,0.6875,0.5752688172043011,0.6129032258064516,0.575268817204301
1,221,1.1744581,0.65625,0.6701388888888888,0.6180555555555555,0.6041666666666666
1,222,1.3662599,0.6875,0.5705128205128205,0.5641025641025641,0.5538461538461538
1,223,1.5846357,0.5625,0.4672619047619047,0.44642857142857145,0.43537414965986393
1,224,1.7608042,0.4375,0.3563218390804598,0.41379310344827586,0.3758620689655172
1,225,1.9520636,0.46875,0.33838383838383834,0.32828282828282823,0.32525252525252524
1,226,1.7630743,0.5,0.35714285714285715,0.3630952380952381,0.33945578231292517
1,227,1.3970598,0.59375,0.45987654320987653,0.4753086419753086,0.44656084656084655
1,228,1.8321042,0.4375,0.39655172413793105,0.3563218390804597,0.3563218390804597
1,229,1.7093161,0.53125,0.3802083333333333,0.375,0.36875
1,230,1.6047956,0.46875,0.3655913978494623,0.41397849462365593,0.3655913978494623
1,231,1.2424018,0.65625,0.6071428571428571,0.6071428571428571,0.5952380952380951
1,232,1.3364664,0.5625,0.4865591397849462,0.532258064516129,0.4967741935483871
1,233,1.791436,0.5625,0.4597701149425287,0.4597701149425287,0.43333333333333335
1,234,1.8257604,0.5625,0.43333333333333335,0.4,0.4
1,235,1.5884312,0.40625,0.2956989247311828,0.28494623655913975,0.2731182795698925
1,236,1.3558246,0.59375,0.4785714285714286,0.47023809523809523,0.45969387755102037
1,237,0.9955504,0.71875,0.6466666666666666,0.6233333333333333,0.6196190476190476
1,238,1.524282,0.46875,0.42592592592592593,0.4074074074074074,0.4
1,239,0.9194476,0.6875,0.613095238095238,0.6279761904761906,0.6068027210884354
1,240,0.69564605,0.78125,0.746031746031746,0.746031746031746,0.7190476190476192
1,241,1.6803515,0.5625,0.49166666666666664,0.48333333333333334,0.46222222222222215
1,242,1.070851,0.75,0.7345679012345678,0.6975308641975309,0.691358024691358
1,243,1.2518451,0.6875,0.48,0.4933333333333333,0.4786666666666666
1,244,1.562262,0.59375,0.4691358024691358,0.43827160493827155,0.4493827160493827
1,245,1.7819684,0.5,0.38271604938271603,0.3950617283950617,0.36790123456790125
1,246,0.76396525,0.71875,0.6666666666666666,0.6651515151515152,0.6542568542568543
1,247,1.7354898,0.5,0.36979166666666663,0.35416666666666663,0.3520833333333333
1,248,1.1932733,0.6875,0.5865384615384616,0.6602564102564101,0.6021978021978022
1,249,1.567855,0.59375,0.43611111111111106,0.4722222222222222,0.4385714285714286
1,250,1.6940495,0.5625,0.48511904761904756,0.494047619047619,0.4654761904761905
1,251,1.1208614,0.65625,0.6066666666666667,0.68,0.6253333333333333
1,252,1.7815616,0.4375,0.31020408163265306,0.375,0.3219954648526077
1,253,1.1519988,0.71875,0.619047619047619,0.6071428571428571,0.5892857142857143
1,254,1.8447461,0.46875,0.3388888888888889,0.35277777777777775,0.33301587301587304
1,255,1.6221013,0.5625,0.4388888888888889,0.4166666666666667,0.41
1,256,0.93706506,0.65625,0.5673076923076923,0.5865384615384616,0.5586080586080585
1,257,1.7704117,0.5625,0.4642857142857143,0.47023809523809523,0.44523809523809516
1,258,1.1549109,0.75,0.691358024691358,0.6728395061728395,0.6641975308641975
1,259,1.0715762,0.71875,0.6388888888888888,0.611111111111111,0.607936507936508
1,260,0.8867578,0.71875,0.536231884057971,0.532608695652174,0.5227743271221532
1,261,1.4220917,0.625,0.4871794871794872,0.5384615384615384,0.4961538461538461
1,262,1.5720869,0.59375,0.45925925925925926,0.4567901234567901,0.44609053497942386
1,263,1.4987156,0.5625,0.4285714285714285,0.4226190476190476,0.41309523809523807
1,264,1.2095959,0.6875,0.5357142857142857,0.5357142857142857,0.5238095238095237
1,265,0.92023003,0.71875,0.5648148148148148,0.5493827160493827,0.5440917107583774
1,266,0.9355293,0.71875,0.5892857142857143,0.5892857142857143,0.569047619047619
1,267,1.294818,0.71875,0.7333333333333334,0.5866666666666667,0.6253333333333333
1,268,1.2830575,0.6875,0.5987654320987653,0.5925925925925926,0.5790123456790123
1,269,1.5769153,0.5625,0.45555555555555555,0.45555555555555555,0.44222222222222224
1,270,1.5469216,0.6875,0.5666666666666667,0.5777777777777777,0.5555555555555555
1,271,1.1050363,0.6875,0.5866666666666667,0.57,0.5596190476190476
1,272,0.8130679,0.71875,0.6101190476190477,0.6339285714285714,0.6124999999999999
1,273,0.97071326,0.78125,0.7628205128205128,0.7307692307692307,0.7243589743589743
1,274,0.7450777,0.8125,0.782608695652174,0.789855072463768,0.7681159420289854
1,275,2.0999212,0.375,0.2833333333333333,0.2611111111111111,0.2555555555555556
1,276,0.9761566,0.75,0.7037037037037037,0.6728395061728394,0.6777777777777778
1,277,1.0637115,0.71875,0.5698924731182795,0.5806451612903226,0.5688172043010753
1,278,1.4424934,0.625,0.5459770114942529,0.4770114942528736,0.49080459770114937
1,279,1.3139492,0.625,0.55,0.5111111111111111,0.52
1,280,1.3095134,0.65625,0.4642857142857143,0.5178571428571429,0.475
1,281,1.1209891,0.625,0.48,0.5133333333333333,0.4746666666666667
1,282,1.1285055,0.65625,0.546875,0.515625,0.5208333333333333
1,283,1.4242597,0.53125,0.38666666666666666,0.4,0.37866666666666665
1,284,1.4574398,0.59375,0.4523809523809524,0.48214285714285715,0.4345238095238094
1,285,1.1810775,0.65625,0.5185185185185185,0.4876543209876543,0.49135802469135803
1,286,1.0721906,0.71875,0.5897435897435898,0.625,0.5906593406593407
1,287,1.081196,0.71875,0.6018518518518519,0.6111111111111112,0.5860670194003527
1,288,1.0426029,0.6875,0.5246913580246914,0.6111111111111112,0.5481481481481482
1,289,1.3034508,0.6875,0.5802469135802469,0.5617283950617283,0.5530864197530864
1,290,1.4674478,0.625,0.510752688172043,0.5483870967741935,0.510752688172043
1,291,0.8685907,0.71875,0.5544871794871795,0.5576923076923077,0.5380952380952381
1,292,1.195105,0.6875,0.5862068965517241,0.5977011494252873,0.5770114942528735
1,293,1.2288375,0.5625,0.39655172413793105,0.41954022988505746,0.3954022988505747
1,294,1.170114,0.71875,0.5952380952380951,0.625,0.5999999999999999
1,295,1.4915011,0.46875,0.32,0.39666666666666667,0.3373333333333333
1,296,1.2405905,0.65625,0.5448717948717948,0.5737179487179487,0.5432234432234432
1,297,1.4914243,0.5,0.4274193548387097,0.4301075268817204,0.40215053763440856
1,298,1.0882779,0.6875,0.6111111111111112,0.5802469135802469,0.5790123456790123
1,299,0.985942,0.71875,0.6296296296296297,0.6358024691358024,0.608641975308642
1,300,1.0538119,0.59375,0.47435897435897434,0.5192307692307693,0.47820512820512817
1,301,1.2046628,0.71875,0.6358024691358025,0.5925925925925926,0.5975308641975309
1,302,1.2097247,0.6875,0.5679012345679012,0.5864197530864197,0.5617283950617283
1,303,1.6328685,0.46875,0.3988095238095238,0.38095238095238093,0.369047619047619
1,304,1.0602354,0.6875,0.6153846153846154,0.5673076923076923,0.5794871794871794
1,305,0.75277835,0.8125,0.6875,0.6354166666666666,0.6468253968253969
1,306,1.1916027,0.59375,0.5653846153846154,0.6153846153846154,0.5622710622710623
1,307,1.2219172,0.65625,0.6296296296296297,0.6111111111111112,0.6049382716049382
1,308,1.2254988,0.65625,0.5666666666666667,0.5722222222222223,0.548888888888889
1,309,1.6096306,0.5625,0.5123456790123456,0.48148148148148145,0.4753086419753086
1,310,1.7549361,0.5625,0.4393939393939394,0.4696969696969697,0.44444444444444436
1,311,1.2479295,0.59375,0.4642857142857143,0.47916666666666663,0.45918367346938777
1,312,1.0979482,0.6875,0.5357142857142857,0.5386904761904762,0.5246598639455782
1,313,1.4985123,0.59375,0.4444444444444444,0.441358024691358,0.41940035273368603
1,314,1.6989872,0.46875,0.4274193548387097,0.40591397849462363,0.39462365591397847
1,315,1.4966062,0.59375,0.4540229885057471,0.48850574712643674,0.45747126436781604
1,316,1.1860152,0.6875,0.5740740740740741,0.5555555555555556,0.5419753086419752
1,317,1.5551656,0.4375,0.35,0.31666666666666665,0.32111111111111107
1,318,1.5744698,0.53125,0.3817204301075268,0.4032258064516129,0.3709677419354838
1,319,1.4142478,0.59375,0.5111111111111111,0.48333333333333334,0.47222222222222215
1,320,1.1997756,0.65625,0.5942028985507246,0.6014492753623187,0.5695652173913043
1,321,0.8542563,0.75,0.6217948717948717,0.6346153846153846,0.6102564102564102
1,322,1.051739,0.75,0.6866666666666665,0.7066666666666666,0.6759999999999999
1,323,1.2061571,0.71875,0.642361111111111,0.625,0.6069444444444444
1,324,1.4404066,0.625,0.47701149425287354,0.47126436781609193,0.4586206896551724
1,325,1.0323513,0.71875,0.6933333333333332,0.6133333333333333,0.6306666666666666
1,326,1.196832,0.71875,0.5483870967741935,0.6129032258064516,0.5698924731182795
1,327,1.2061008,0.6875,0.5961538461538461,0.5576923076923077,0.5641025641025641
1,328,1.1636233,0.6875,0.5961538461538461,0.6153846153846154,0.5846153846153845
1,329,1.0586349,0.75,0.6041666666666666,0.6180555555555555,0.5944444444444444
1,330,0.8404654,0.75,0.6785714285714286,0.7202380952380951,0.6892857142857142
1,331,0.9935148,0.71875,0.5865384615384616,0.608974358974359,0.5778388278388278
1,332,1.4650645,0.625,0.39655172413793105,0.43678160919540227,0.40574712643678157
1,333,1.3235884,0.75,0.6153846153846154,0.5897435897435896,0.5923076923076922
1,334,1.5766187,0.59375,0.4404761904761904,0.4107142857142857,0.40612244897959177
1,335,1.4072818,0.625,0.5543478260869565,0.5217391304347826,0.5253623188405797
1,336,1.4012955,0.59375,0.45512820512820507,0.4423076923076923,0.4313186813186813
1,337,1.073073,0.71875,0.6666666666666666,0.7152777777777777,0.6513888888888889
1,338,1.182104,0.65625,0.5801282051282051,0.5801282051282051,0.5544871794871795
1,339,1.5140246,0.59375,0.4533333333333333,0.4133333333333333,0.4159999999999999
1,340,1.3266895,0.71875,0.58,0.6666666666666665,0.6053333333333333
1,341,0.78453237,0.84375,0.7803030303030304,0.8257575757575757,0.7863636363636363
1,342,1.3192822,0.625,0.5277777777777778,0.5166666666666667,0.5055555555555555
1,343,0.7879754,0.78125,0.6458333333333334,0.7083333333333334,0.6597222222222222
